Age,Gender,Academic_Level,Governorate,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score,Sleep_Deficit,Usage_Age_Ratio,Recovery_Capacity,Psychosocial_Load,Lifestyle_Balance,Wellness_Ratio,Stress_Density
19,Female,Graduate,Luxor,7.7,TikTok,Yes,5.4,4,Single,4,9,2.5999999999999996,0.4052631578947368,21.6,30.8,0.6206896551724139,2.4827586206896557,0.8
19,Female,Graduate,Alexandria,5.8,TikTok,Yes,5.8,6,Single,3,7,2.2,0.30526315789473685,34.8,17.4,0.8529411764705882,5.117647058823529,0.42857142857142855
21,Male,Graduate,Suez,3.7,Instagram,No,8.7,7,Single,2,5,0.0,0.1761904761904762,60.89999999999999,7.4,1.8510638297872337,12.957446808510635,0.25
21,Female,Undergraduate,Giza,6.7,Facebook,Yes,5.8,4,Single,4,9,2.2,0.3190476190476191,23.2,26.8,0.7532467532467532,3.0129870129870127,0.8
20,Female,Undergraduate,Dakahlia,4.4,WhatsApp,Yes,6.5,7,Complicated,2,6,1.5,0.22000000000000003,45.5,8.8,1.2037037037037037,8.425925925925926,0.25
23,Male,Undergraduate,Assiut,4.4,Facebook,No,6.2,7,In Relationship,2,6,1.7999999999999998,0.19130434782608696,43.4,8.8,1.1481481481481481,8.037037037037036,0.25
21,Female,Graduate,Suez,4.6,Instagram,No,8.1,7,Single,2,5,0.0,0.21904761904761902,56.699999999999996,9.2,1.4464285714285714,10.125,0.25
19,Female,Undergraduate,Red Sea,4.2,Twitter,No,7.6,7,Single,2,5,0.40000000000000036,0.2210526315789474,53.199999999999996,8.4,1.4615384615384615,10.23076923076923,0.25
22,Male,High School,Fayoum,4.7,Facebook,Yes,6.0,5,Single,3,6,2.0,0.21363636363636365,30.0,14.100000000000001,1.0526315789473684,5.263157894736842,0.5
20,Male,Graduate,Gharbia,7.0,WhatsApp,Yes,4.9,5,Complicated,2,7,3.0999999999999996,0.35,24.5,14.0,0.6125,3.0625,0.3333333333333333
22,Female,Undergraduate,Alexandria,4.3,Instagram,Yes,6.8,7,Single,2,7,1.2000000000000002,0.19545454545454544,47.6,8.6,1.2830188679245282,8.981132075471699,0.25
21,Male,Graduate,Beheira,5.8,TikTok,Yes,5.7,5,Single,4,8,2.3,0.2761904761904762,28.5,23.2,0.8382352941176471,4.1911764705882355,0.6666666666666666
19,Male,Graduate,Fayoum,6.6,Instagram,Yes,6.4,4,Single,4,9,1.5999999999999996,0.34736842105263155,25.6,26.4,0.8421052631578948,3.368421052631579,0.8
20,Male,Undergraduate,Luxor,3.7,Facebook,No,8.5,7,Single,2,4,0.0,0.185,59.5,7.4,1.8085106382978722,12.659574468085106,0.25
22,Female,Undergraduate,Aswan,5.0,TikTok,Yes,7.4,7,Single,3,6,0.5999999999999996,0.22727272727272727,51.800000000000004,15.0,1.2333333333333334,8.633333333333335,0.375
22,Female,Undergraduate,Cairo,3.9,TikTok,Yes,8.3,5,In Relationship,3,7,0.0,0.17727272727272728,41.5,11.7,1.6938775510204083,8.46938775510204,0.5
21,Male,Graduate,Qena,6.2,Twitter,Yes,6.4,6,In Relationship,4,7,1.5999999999999996,0.29523809523809524,38.400000000000006,24.8,0.888888888888889,5.333333333333334,0.5714285714285714
19,Female,Graduate,Sohag,5.1,Instagram,Yes,7.2,6,In Relationship,4,8,0.7999999999999998,0.26842105263157895,43.2,20.4,1.1803278688524592,7.081967213114755,0.5714285714285714
22,Male,Graduate,Beheira,6.8,WhatsApp,Yes,5.2,5,In Relationship,3,8,2.8,0.3090909090909091,26.0,20.4,0.6666666666666667,3.3333333333333335,0.5
21,Female,Undergraduate,Suez,5.0,WhatsApp,Yes,6.7,6,In Relationship,3,7,1.2999999999999998,0.23809523809523808,40.2,15.0,1.1166666666666667,6.7,0.42857142857142855
22,Male,Graduate,Sharqia,7.4,Instagram,Yes,5.5,4,Single,5,8,2.5,0.33636363636363636,22.0,37.0,0.6547619047619048,2.619047619047619,1.0
22,Female,Undergraduate,Red Sea,4.7,Instagram,Yes,7.2,6,In Relationship,3,6,0.7999999999999998,0.21363636363636365,43.2,14.100000000000001,1.263157894736842,7.578947368421053,0.42857142857142855
22,Male,Undergraduate,Fayoum,4.8,TikTok,No,7.2,7,Single,3,5,0.7999999999999998,0.21818181818181817,50.4,14.399999999999999,1.2413793103448276,8.689655172413794,0.375
20,Male,Undergraduate,Fayoum,2.5,Facebook,No,7.9,7,In Relationship,2,5,0.09999999999999964,0.125,55.300000000000004,5.0,2.257142857142857,15.8,0.25
23,Male,Graduate,Suez,3.7,Instagram,No,7.8,8,Single,2,5,0.20000000000000018,0.16086956521739132,62.4,7.4,1.6595744680851063,13.27659574468085,0.2222222222222222
19,Female,Graduate,Monufia,4.7,Instagram,Yes,6.3,6,In Relationship,3,8,1.7000000000000002,0.2473684210526316,37.8,14.100000000000001,1.1052631578947367,6.63157894736842,0.42857142857142855
22,Male,Undergraduate,Gharbia,4.7,Instagram,No,7.4,7,Single,2,5,0.5999999999999996,0.21363636363636365,51.800000000000004,9.4,1.2982456140350878,9.087719298245615,0.25
20,Male,Graduate,Sharqia,5.1,Instagram,Yes,6.8,7,Single,2,7,1.2000000000000002,0.255,47.6,10.2,1.1147540983606559,7.803278688524591,0.25
19,Male,Graduate,Monufia,4.5,Instagram,Yes,7.5,6,In Relationship,4,8,0.5,0.23684210526315788,45.0,18.0,1.3636363636363635,8.181818181818182,0.5714285714285714
20,Male,Undergraduate,Alexandria,5.5,TikTok,Yes,5.8,5,Complicated,4,7,2.2,0.275,29.0,22.0,0.8923076923076922,4.461538461538462,0.6666666666666666
22,Male,Graduate,Port Said,5.7,TikTok,Yes,7.3,6,Single,3,7,0.7000000000000002,0.2590909090909091,43.8,17.1,1.0895522388059702,6.537313432835821,0.42857142857142855
18,Female,Graduate,Ismailia,5.9,Instagram,Yes,6.8,6,Single,3,7,1.2000000000000002,0.3277777777777778,40.8,17.700000000000003,0.9855072463768115,5.913043478260869,0.42857142857142855
20,Female,Graduate,Suez,4.4,Instagram,Yes,6.4,7,In Relationship,2,6,1.5999999999999996,0.22000000000000003,44.800000000000004,8.8,1.1851851851851851,8.296296296296296,0.25
21,Female,Undergraduate,Luxor,5.9,TikTok,Yes,5.9,5,Single,4,9,2.0999999999999996,0.28095238095238095,29.5,23.6,0.855072463768116,4.275362318840579,0.6666666666666666
20,Male,Graduate,Qalyubia,5.8,Twitter,Yes,6.0,6,In Relationship,3,7,2.0,0.29,36.0,17.4,0.8823529411764706,5.294117647058823,0.42857142857142855
20,Female,Undergraduate,Port Said,5.6,WhatsApp,Yes,7.2,6,Complicated,3,7,0.7999999999999998,0.27999999999999997,43.2,16.799999999999997,1.090909090909091,6.545454545454546,0.42857142857142855
20,Male,Graduate,Minya,4.7,TikTok,Yes,6.9,6,Single,3,7,1.0999999999999996,0.23500000000000001,41.400000000000006,14.100000000000001,1.2105263157894737,7.2631578947368425,0.42857142857142855
22,Male,Undergraduate,Luxor,5.2,TikTok,Yes,7.1,7,In Relationship,2,7,0.9000000000000004,0.23636363636363636,49.699999999999996,10.4,1.1451612903225805,8.016129032258064,0.25
20,Male,Undergraduate,Ismailia,4.1,TikTok,No,7.7,6,In Relationship,3,6,0.2999999999999998,0.205,46.2,12.299999999999999,1.5098039215686276,9.058823529411766,0.42857142857142855
21,Male,Graduate,Giza,5.0,KakaoTalk,Yes,7.2,6,Single,4,8,0.7999999999999998,0.23809523809523808,43.2,20.0,1.2,7.2,0.5714285714285714
19,Female,Graduate,Minya,7.1,Instagram,Yes,5.3,6,In Relationship,4,8,2.7,0.3736842105263158,31.799999999999997,28.4,0.654320987654321,3.9259259259259256,0.5714285714285714
20,Female,Undergraduate,Monufia,5.4,Instagram,Yes,5.8,5,Single,4,8,2.2,0.27,29.0,21.6,0.9062499999999999,4.53125,0.6666666666666666
22,Female,Undergraduate,Port Said,4.7,Instagram,No,7.4,7,Single,1,5,0.5999999999999996,0.21363636363636365,51.800000000000004,4.7,1.2982456140350878,9.087719298245615,0.125
19,Male,Graduate,Monufia,3.3,TikTok,No,7.3,8,In Relationship,3,5,0.7000000000000002,0.17368421052631577,58.4,9.899999999999999,1.6976744186046513,13.58139534883721,0.3333333333333333
19,Female,Undergraduate,Red Sea,4.9,Facebook,Yes,6.9,6,In Relationship,2,7,1.0999999999999996,0.2578947368421053,41.400000000000006,9.8,1.1694915254237288,7.016949152542374,0.2857142857142857
18,Female,Graduate,Sharqia,4.7,Facebook,No,8.4,7,In Relationship,3,5,0.0,0.2611111111111111,58.800000000000004,14.100000000000001,1.4736842105263157,10.31578947368421,0.375
22,Male,Undergraduate,Aswan,3.6,Instagram,No,8.4,7,Single,2,5,0.0,0.16363636363636364,58.800000000000004,7.2,1.8260869565217392,12.782608695652176,0.25
20,Female,Undergraduate,Suez,3.4,Instagram,No,8.8,7,In Relationship,2,5,0.0,0.16999999999999998,61.60000000000001,6.8,2.0,14.0,0.25
21,Male,Graduate,Red Sea,2.6,Instagram,No,8.2,8,Complicated,1,4,0.0,0.12380952380952381,65.6,2.6,2.2777777777777777,18.22222222222222,0.1111111111111111
22,Female,Graduate,Qalyubia,3.9,Instagram,No,8.0,7,Single,3,5,0.0,0.17727272727272728,56.0,11.7,1.6326530612244896,11.428571428571427,0.375
20,Female,Undergraduate,Dakahlia,6.2,TikTok,Yes,6.4,5,In Relationship,4,8,1.5999999999999996,0.31,32.0,24.8,0.888888888888889,4.444444444444445,0.6666666666666666
21,Female,Graduate,Sohag,3.5,Instagram,No,7.1,8,Complicated,2,4,0.9000000000000004,0.16666666666666666,56.8,7.0,1.5777777777777777,12.622222222222222,0.2222222222222222
23,Female,Undergraduate,Dakahlia,6.7,Instagram,Yes,6.5,5,Single,4,8,1.5,0.29130434782608694,32.5,26.8,0.8441558441558441,4.220779220779221,0.6666666666666666
22,Female,Graduate,Sohag,5.2,TikTok,Yes,6.5,6,In Relationship,3,7,1.5,0.23636363636363636,39.0,15.600000000000001,1.0483870967741935,6.290322580645161,0.42857142857142855
21,Male,Undergraduate,Monufia,5.7,Instagram,Yes,7.2,5,Single,4,9,0.7999999999999998,0.27142857142857146,36.0,22.8,1.0746268656716418,5.3731343283582085,0.6666666666666666
19,Male,Undergraduate,Red Sea,7.1,Instagram,Yes,5.3,4,In Relationship,5,8,2.7,0.3736842105263158,21.2,35.5,0.654320987654321,2.617283950617284,1.0
22,Female,Graduate,Monufia,7.5,TikTok,Yes,5.0,5,Complicated,4,9,3.0,0.3409090909090909,25.0,30.0,0.5882352941176471,2.9411764705882355,0.6666666666666666
20,Male,Undergraduate,Gharbia,3.2,Instagram,No,7.7,7,Single,2,5,0.2999999999999998,0.16,53.9,6.4,1.8333333333333333,12.833333333333332,0.25
20,Male,High School,Qena,4.8,Instagram,Yes,6.5,6,Single,3,7,1.5,0.24,39.0,14.399999999999999,1.120689655172414,6.724137931034483,0.42857142857142855
22,Female,Graduate,Port Said,4.6,Instagram,Yes,6.3,6,In Relationship,2,7,1.7000000000000002,0.20909090909090908,37.8,9.2,1.125,6.75,0.2857142857142857
22,Female,Graduate,Ismailia,2.5,LINE,No,8.3,8,Single,2,4,0.0,0.11363636363636363,66.4,5.0,2.3714285714285714,18.97142857142857,0.2222222222222222
21,Female,Undergraduate,Gharbia,4.4,Facebook,Yes,7.9,6,In Relationship,3,7,0.09999999999999964,0.20952380952380953,47.400000000000006,13.200000000000001,1.462962962962963,8.777777777777779,0.42857142857142855
20,Male,Undergraduate,Sohag,3.0,Facebook,No,8.4,8,Single,3,4,0.0,0.15,67.2,9.0,2.1,16.8,0.3333333333333333
24,Female,Undergraduate,Port Said,2.0,Facebook,No,9.5,9,In Relationship,0,3,0.0,0.08333333333333333,85.5,0.0,3.1666666666666665,28.5,0.0
21,Male,Undergraduate,Monufia,5.6,WhatsApp,Yes,8.0,6,Single,3,6,0.0,0.26666666666666666,48.0,16.799999999999997,1.2121212121212122,7.272727272727273,0.42857142857142855
20,Male,Graduate,Luxor,5.4,YouTube,Yes,6.4,5,Single,4,8,1.5999999999999996,0.27,32.0,21.6,1.0,5.0,0.6666666666666666
19,Male,Undergraduate,Cairo,4.8,TikTok,Yes,6.2,6,In Relationship,3,8,1.7999999999999998,0.25263157894736843,37.2,14.399999999999999,1.0689655172413794,6.413793103448277,0.42857142857142855
21,Female,Graduate,Aswan,2.7,Instagram,No,8.9,7,In Relationship,2,4,0.0,0.1285714285714286,62.300000000000004,5.4,2.4054054054054053,16.83783783783784,0.25
19,Female,Graduate,Minya,5.7,TikTok,Yes,6.3,5,Single,3,8,1.7000000000000002,0.3,31.5,17.1,0.9402985074626865,4.701492537313433,0.5
20,Female,Graduate,Aswan,3.1,Instagram,No,8.1,7,Single,2,4,0.0,0.155,56.699999999999996,6.2,1.975609756097561,13.829268292682928,0.25
20,Male,Graduate,Assiut,5.0,Twitter,Yes,6.6,6,In Relationship,3,8,1.4000000000000004,0.25,39.599999999999994,15.0,1.0999999999999999,6.599999999999999,0.42857142857142855
19,Female,Undergraduate,Monufia,4.3,WhatsApp,No,8.3,8,In Relationship,2,5,0.0,0.2263157894736842,66.4,8.6,1.5660377358490567,12.528301886792454,0.2222222222222222
20,Male,Undergraduate,Fayoum,4.8,TikTok,Yes,7.4,6,Single,3,8,0.5999999999999996,0.24,44.400000000000006,14.399999999999999,1.2758620689655173,7.655172413793105,0.42857142857142855
22,Male,Undergraduate,Sohag,2.1,Instagram,No,8.6,8,Single,1,3,0.0,0.09545454545454546,68.8,2.1,2.7741935483870965,22.193548387096772,0.1111111111111111
19,Female,Undergraduate,Dakahlia,5.2,TikTok,Yes,6.3,5,Single,3,8,1.7000000000000002,0.2736842105263158,31.5,15.600000000000001,1.0161290322580645,5.080645161290322,0.5
22,Female,Graduate,Port Said,4.7,LINE,No,7.1,5,Single,3,5,0.9000000000000004,0.21363636363636365,35.5,14.100000000000001,1.2456140350877192,6.228070175438596,0.5
19,Female,Graduate,Beheira,8.1,TikTok,Yes,5.1,5,Single,4,7,2.9000000000000004,0.4263157894736842,25.5,32.4,0.5604395604395604,2.8021978021978025,0.6666666666666666
20,Female,Undergraduate,Fayoum,2.2,Facebook,No,7.6,8,In Relationship,2,4,0.40000000000000036,0.11000000000000001,60.8,4.4,2.3749999999999996,18.999999999999996,0.2222222222222222
19,Male,Undergraduate,Dakahlia,3.4,Instagram,No,9.1,8,Complicated,2,4,0.0,0.17894736842105263,72.8,6.8,2.068181818181818,16.545454545454543,0.2222222222222222
20,Female,Undergraduate,Sohag,3.8,Facebook,No,8.6,7,In Relationship,2,5,0.0,0.19,60.199999999999996,7.6,1.7916666666666667,12.541666666666666,0.25
22,Male,Graduate,Ismailia,3.1,KakaoTalk,No,8.9,7,Single,2,4,0.0,0.1409090909090909,62.300000000000004,6.2,2.1707317073170733,15.195121951219514,0.25
22,Female,High School,Alexandria,4.1,WhatsApp,No,8.4,7,In Relationship,2,5,0.0,0.18636363636363634,58.800000000000004,8.2,1.647058823529412,11.529411764705884,0.25
21,Male,Undergraduate,Qalyubia,4.5,TikTok,Yes,8.0,6,In Relationship,3,7,0.0,0.21428571428571427,48.0,13.5,1.4545454545454546,8.727272727272727,0.42857142857142855
19,Female,Graduate,Ismailia,5.3,Instagram,Yes,6.7,6,In Relationship,3,7,1.2999999999999998,0.2789473684210526,40.2,15.899999999999999,1.0634920634920635,6.380952380952381,0.42857142857142855
19,Male,Graduate,Alexandria,6.0,Twitter,Yes,5.7,6,In Relationship,2,7,2.3,0.3157894736842105,34.2,12.0,0.8142857142857143,4.885714285714286,0.2857142857142857
23,Male,Undergraduate,Monufia,3.4,Facebook,No,9.1,8,Single,2,4,0.0,0.14782608695652175,72.8,6.8,2.068181818181818,16.545454545454543,0.2222222222222222
21,Female,Undergraduate,Giza,3.8,TikTok,No,8.4,6,Single,2,4,0.0,0.18095238095238095,50.400000000000006,7.6,1.7500000000000002,10.500000000000002,0.2857142857142857
21,Female,Graduate,Beheira,5.6,TikTok,Yes,6.1,7,Single,2,6,1.9000000000000004,0.26666666666666666,42.699999999999996,11.2,0.9242424242424242,6.46969696969697,0.25
18,Male,Undergraduate,Qena,2.3,WhatsApp,No,9.5,8,Single,1,3,0.0,0.12777777777777777,76.0,2.3,2.878787878787879,23.03030303030303,0.1111111111111111
22,Female,Graduate,Red Sea,7.1,Instagram,Yes,5.4,6,Single,4,8,2.5999999999999996,0.3227272727272727,32.400000000000006,28.4,0.6666666666666667,4.000000000000001,0.5714285714285714
21,Female,High School,Port Said,4.2,TikTok,No,7.1,6,In Relationship,3,6,0.9000000000000004,0.2,42.599999999999994,12.600000000000001,1.3653846153846152,8.192307692307692,0.42857142857142855
20,Female,Undergraduate,Ismailia,4.3,Instagram,Yes,6.8,7,Single,3,7,1.2000000000000002,0.215,47.6,12.899999999999999,1.2830188679245282,8.981132075471699,0.375
20,Female,Graduate,Sohag,3.1,Twitter,No,8.9,7,In Relationship,2,5,0.0,0.155,62.300000000000004,6.2,2.1707317073170733,15.195121951219514,0.25
22,Female,Graduate,Qalyubia,6.3,Facebook,Yes,6.6,6,Single,3,7,1.4000000000000004,0.2863636363636364,39.599999999999994,18.9,0.9041095890410958,5.424657534246575,0.42857142857142855
21,Male,Graduate,Port Said,2.3,Instagram,No,8.3,8,In Relationship,0,2,0.0,0.10952380952380951,66.4,0.0,2.5151515151515156,20.121212121212125,0.0
22,Male,Undergraduate,Aswan,5.0,Facebook,Yes,7.3,7,Single,3,6,0.7000000000000002,0.22727272727272727,51.1,15.0,1.2166666666666666,8.516666666666667,0.375
21,Female,Undergraduate,Qena,4.6,Instagram,Yes,5.9,5,Single,3,7,2.0999999999999996,0.21904761904761902,29.5,13.799999999999999,1.0535714285714286,5.267857142857143,0.5
21,Male,Undergraduate,Giza,1.5,Instagram,No,9.3,9,In Relationship,0,2,0.0,0.07142857142857142,83.7,0.0,3.72,33.480000000000004,0.0
21,Male,Graduate,Port Said,6.4,Instagram,Yes,6.2,5,Single,4,8,1.7999999999999998,0.3047619047619048,31.0,25.6,0.8378378378378378,4.189189189189189,0.6666666666666666
21,Male,Undergraduate,Sharqia,4.6,Facebook,No,6.7,6,Single,2,5,1.2999999999999998,0.21904761904761902,40.2,9.2,1.1964285714285716,7.17857142857143,0.2857142857142857
23,Male,Undergraduate,Giza,5.4,Instagram,No,6.8,6,In Relationship,2,5,1.2000000000000002,0.23478260869565218,40.8,10.8,1.0625,6.374999999999999,0.2857142857142857
20,Female,Graduate,Sohag,6.3,TikTok,Yes,5.0,5,In Relationship,3,7,3.0,0.315,25.0,18.9,0.684931506849315,3.4246575342465753,0.5
19,Female,Graduate,Qena,6.6,WeChat,Yes,5.7,4,Single,5,9,2.3,0.34736842105263155,22.8,33.0,0.7500000000000001,3.0000000000000004,1.0
20,Female,Graduate,Luxor,5.9,Instagram,Yes,5.3,6,In Relationship,4,8,2.7,0.29500000000000004,31.799999999999997,23.6,0.7681159420289855,4.608695652173912,0.5714285714285714
22,Male,Graduate,Dakahlia,2.9,Facebook,Yes,8.1,7,Single,2,7,0.0,0.1318181818181818,56.699999999999996,5.8,2.076923076923077,14.538461538461538,0.25
21,Female,Undergraduate,Giza,4.5,Facebook,Yes,6.5,6,Complicated,2,7,1.5,0.21428571428571427,39.0,9.0,1.1818181818181819,7.090909090909091,0.2857142857142857
20,Female,Undergraduate,Port Said,3.6,Twitter,No,8.5,8,In Relationship,1,4,0.0,0.18,68.0,3.6,1.847826086956522,14.782608695652176,0.1111111111111111
19,Male,Graduate,Beheira,6.7,Instagram,Yes,4.7,5,In Relationship,4,8,3.3,0.3526315789473684,23.5,26.8,0.6103896103896104,3.051948051948052,0.6666666666666666
24,Female,Undergraduate,Cairo,4.3,Instagram,Yes,6.3,6,In Relationship,3,8,1.7000000000000002,0.17916666666666667,37.8,12.899999999999999,1.1886792452830188,7.132075471698113,0.42857142857142855
21,Female,Graduate,Luxor,5.6,LinkedIn,Yes,6.5,6,In Relationship,3,7,1.5,0.26666666666666666,39.0,16.799999999999997,0.9848484848484849,5.909090909090909,0.42857142857142855
22,Female,Undergraduate,Minya,3.9,Facebook,Yes,7.1,6,Complicated,3,7,0.9000000000000004,0.17727272727272728,42.599999999999994,11.7,1.4489795918367345,8.693877551020407,0.42857142857142855
20,Female,Graduate,Fayoum,4.3,Instagram,Yes,8.2,6,Single,3,7,0.0,0.215,49.199999999999996,12.899999999999999,1.5471698113207546,9.283018867924527,0.42857142857142855
20,Female,Undergraduate,Qalyubia,7.5,Facebook,Yes,5.0,4,Single,5,9,3.0,0.375,20.0,37.5,0.5882352941176471,2.3529411764705883,1.0
24,Female,Graduate,Ismailia,6.2,KakaoTalk,Yes,5.7,5,Single,3,7,2.3,0.25833333333333336,28.5,18.6,0.7916666666666666,3.958333333333333,0.5
22,Female,High School,Assiut,4.6,TikTok,No,7.0,6,Single,3,5,1.0,0.20909090909090908,42.0,13.799999999999999,1.25,7.500000000000001,0.42857142857142855
22,Female,Undergraduate,Dakahlia,4.7,Facebook,Yes,7.1,6,In Relationship,3,7,0.9000000000000004,0.21363636363636365,42.599999999999994,14.100000000000001,1.2456140350877192,7.473684210526314,0.42857142857142855
20,Female,Graduate,Gharbia,5.0,Instagram,Yes,6.4,6,In Relationship,4,7,1.5999999999999996,0.25,38.400000000000006,20.0,1.0666666666666667,6.400000000000001,0.5714285714285714
21,Female,Graduate,Red Sea,5.9,TikTok,Yes,5.7,5,Single,4,8,2.3,0.28095238095238095,28.5,23.6,0.8260869565217391,4.130434782608695,0.6666666666666666
19,Female,Graduate,Cairo,4.1,TikTok,No,7.3,7,In Relationship,1,5,0.7000000000000002,0.2157894736842105,51.1,4.1,1.4313725490196079,10.019607843137257,0.125
19,Male,Undergraduate,Suez,5.6,TikTok,Yes,6.2,7,Single,3,7,1.7999999999999998,0.29473684210526313,43.4,16.799999999999997,0.9393939393939394,6.575757575757576,0.375
21,Female,Graduate,Suez,6.2,Snapchat,Yes,6.7,6,Single,4,8,1.2999999999999998,0.29523809523809524,40.2,24.8,0.9305555555555556,5.583333333333334,0.5714285714285714
21,Male,Undergraduate,Aswan,4.4,Instagram,No,7.4,6,In Relationship,2,6,0.5999999999999996,0.20952380952380953,44.400000000000006,8.8,1.3703703703703702,8.222222222222223,0.2857142857142857
21,Male,Graduate,Fayoum,4.7,Instagram,Yes,7.8,6,Single,4,8,0.20000000000000018,0.22380952380952382,46.8,18.8,1.368421052631579,8.210526315789473,0.5714285714285714
19,Male,Graduate,Sharqia,2.5,Instagram,No,9.3,8,Single,1,4,0.0,0.13157894736842105,74.4,2.5,2.6571428571428575,21.25714285714286,0.1111111111111111
19,Female,Graduate,Fayoum,4.5,Facebook,Yes,7.8,6,Complicated,3,7,0.20000000000000018,0.23684210526315788,46.8,13.5,1.4181818181818182,8.509090909090908,0.42857142857142855
21,Female,Graduate,Alexandria,5.2,KakaoTalk,Yes,5.3,5,In Relationship,4,8,2.7,0.24761904761904763,26.5,20.8,0.8548387096774193,4.274193548387097,0.6666666666666666
19,Male,Undergraduate,Fayoum,7.3,WhatsApp,Yes,4.3,5,In Relationship,4,9,3.7,0.38421052631578945,21.5,29.2,0.5180722891566264,2.5903614457831323,0.6666666666666666
19,Male,Undergraduate,Sohag,4.1,Instagram,Yes,7.4,5,In Relationship,3,7,0.5999999999999996,0.2157894736842105,37.0,12.299999999999999,1.450980392156863,7.254901960784315,0.5
20,Male,Undergraduate,Beheira,4.0,Facebook,No,7.6,8,Single,3,4,0.40000000000000036,0.2,60.8,12.0,1.52,12.16,0.3333333333333333
19,Female,Graduate,Gharbia,5.4,Twitter,Yes,5.9,5,In Relationship,3,8,2.0999999999999996,0.28421052631578947,29.5,16.200000000000003,0.921875,4.609375,0.5
19,Male,Graduate,Giza,5.2,Instagram,Yes,7.1,6,In Relationship,3,7,0.9000000000000004,0.2736842105263158,42.599999999999994,15.600000000000001,1.1451612903225805,6.870967741935483,0.42857142857142855
20,Female,Graduate,Ismailia,3.2,TikTok,No,7.8,8,Single,1,4,0.20000000000000018,0.16,62.4,3.2,1.857142857142857,14.857142857142856,0.1111111111111111
