Student_ID,Feature_1,SHAP_1,Direction_1,Feature_2,SHAP_2,Direction_2,Feature_3,SHAP_3,Direction_3,Feature_4,SHAP_4,Direction_4,Feature_5,SHAP_5,Direction_5
122,Affects_Academic_Performance,1.0224,Increases Risk,Stress_Density,0.6702,Increases Risk,Wellness_Ratio,0.2582,Increases Risk,Recovery_Capacity,0.1646,Increases Risk,Psychosocial_Load,0.0971,Increases Risk
123,Affects_Academic_Performance,0.7725,Increases Risk,Age,-0.1385,Decreases Risk,Stress_Density,-0.1104,Decreases Risk,Recovery_Capacity,0.0438,Increases Risk,Governorate_Aswan,-0.0371,Decreases Risk
124,Affects_Academic_Performance,0.8252,Increases Risk,Wellness_Ratio,0.1271,Increases Risk,Recovery_Capacity,0.0915,Increases Risk,Stress_Density,-0.0865,Decreases Risk,Psychosocial_Load,0.0162,Increases Risk
125,Affects_Academic_Performance,0.9789,Increases Risk,Stress_Density,0.4824,Increases Risk,Wellness_Ratio,0.1921,Increases Risk,Psychosocial_Load,0.1306,Increases Risk,Recovery_Capacity,0.1046,Increases Risk
126,Affects_Academic_Performance,0.8076,Increases Risk,Recovery_Capacity,0.0719,Increases Risk,Wellness_Ratio,-0.0557,Decreases Risk,Stress_Density,0.0522,Increases Risk,Sleep_Hours_Per_Night,0.0162,Increases Risk
127,Affects_Academic_Performance,-1.3665,Decreases Risk,Stress_Density,-0.133,Decreases Risk,Recovery_Capacity,-0.1221,Decreases Risk,Wellness_Ratio,-0.0872,Decreases Risk,Sleep_Hours_Per_Night,-0.043,Decreases Risk
128,Affects_Academic_Performance,0.8025,Increases Risk,Recovery_Capacity,0.0816,Increases Risk,Age,0.0675,Increases Risk,Wellness_Ratio,-0.0554,Decreases Risk,Stress_Density,0.049,Increases Risk
129,Affects_Academic_Performance,0.7804,Increases Risk,Stress_Density,-0.1078,Decreases Risk,Recovery_Capacity,0.0479,Increases Risk,Governorate_Fayoum,0.0232,Increases Risk,Age,-0.016,Decreases Risk
130,Affects_Academic_Performance,1.049,Increases Risk,Stress_Density,0.673,Increases Risk,Wellness_Ratio,0.3377,Increases Risk,Recovery_Capacity,0.1967,Increases Risk,Psychosocial_Load,0.1843,Increases Risk
131,Affects_Academic_Performance,-1.3541,Decreases Risk,Stress_Density,-0.1343,Decreases Risk,Wellness_Ratio,-0.0873,Decreases Risk,Psychosocial_Load,-0.0525,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
132,Affects_Academic_Performance,-1.7469,Decreases Risk,Stress_Density,-0.4583,Decreases Risk,Psychosocial_Load,-0.2813,Decreases Risk,Wellness_Ratio,-0.2384,Decreases Risk,Recovery_Capacity,-0.1751,Decreases Risk
133,Affects_Academic_Performance,-1.3395,Decreases Risk,Stress_Density,-0.1402,Decreases Risk,Wellness_Ratio,-0.0917,Decreases Risk,Psychosocial_Load,-0.0529,Decreases Risk,Recovery_Capacity,-0.0369,Decreases Risk
134,Affects_Academic_Performance,-1.4254,Decreases Risk,Stress_Density,-0.2283,Decreases Risk,Age,-0.1451,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk,Governorate_Aswan,-0.0371,Decreases Risk
135,Affects_Academic_Performance,0.7753,Increases Risk,Stress_Density,-0.124,Decreases Risk,Age,0.0612,Increases Risk,Recovery_Capacity,0.0577,Increases Risk,Wellness_Ratio,-0.0156,Decreases Risk
136,Affects_Academic_Performance,-1.4198,Decreases Risk,Stress_Density,-0.233,Decreases Risk,Psychosocial_Load,-0.0992,Decreases Risk,Wellness_Ratio,-0.0814,Decreases Risk,Recovery_Capacity,0.0366,Increases Risk
137,Affects_Academic_Performance,-1.4875,Decreases Risk,Recovery_Capacity,0.1556,Increases Risk,Wellness_Ratio,0.1525,Increases Risk,Age,0.0881,Increases Risk,Stress_Density,-0.0455,Decreases Risk
138,Affects_Academic_Performance,0.7452,Increases Risk,Wellness_Ratio,-0.1329,Decreases Risk,Stress_Density,-0.1202,Decreases Risk,Age,0.0632,Increases Risk,Lifestyle_Balance,0.0122,Increases Risk
139,Affects_Academic_Performance,-1.3246,Decreases Risk,Wellness_Ratio,-0.0524,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk,Psychosocial_Load,0.0252,Increases Risk,Age,0.0214,Increases Risk
140,Affects_Academic_Performance,0.7504,Increases Risk,Wellness_Ratio,-0.1313,Decreases Risk,Stress_Density,-0.1209,Decreases Risk,Lifestyle_Balance,0.0153,Increases Risk,Usage_Age_Ratio,-0.0124,Decreases Risk
141,Affects_Academic_Performance,0.7366,Increases Risk,Stress_Density,-0.2893,Decreases Risk,Psychosocial_Load,-0.1142,Decreases Risk,Wellness_Ratio,-0.1088,Decreases Risk,Recovery_Capacity,0.0458,Increases Risk
142,Affects_Academic_Performance,0.7883,Increases Risk,Wellness_Ratio,-0.1109,Decreases Risk,Recovery_Capacity,0.0639,Increases Risk,Stress_Density,0.0398,Increases Risk,Usage_Age_Ratio,-0.0151,Decreases Risk
143,Affects_Academic_Performance,0.9331,Increases Risk,Stress_Density,0.4141,Increases Risk,Psychosocial_Load,0.0927,Increases Risk,Wellness_Ratio,0.0797,Increases Risk,Recovery_Capacity,0.0705,Increases Risk
144,Affects_Academic_Performance,0.8882,Increases Risk,Stress_Density,0.1466,Increases Risk,Wellness_Ratio,0.1423,Increases Risk,Psychosocial_Load,0.0903,Increases Risk,Recovery_Capacity,0.082,Increases Risk
145,Affects_Academic_Performance,-1.3245,Decreases Risk,Stress_Density,-0.1151,Decreases Risk,Age,-0.1021,Decreases Risk,Psychosocial_Load,-0.0497,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
146,Affects_Academic_Performance,-1.3477,Decreases Risk,Stress_Density,-0.1343,Decreases Risk,Age,0.0569,Increases Risk,Psychosocial_Load,-0.055,Decreases Risk,Wellness_Ratio,-0.0533,Decreases Risk
147,Affects_Academic_Performance,-1.452,Decreases Risk,Stress_Density,-0.2392,Decreases Risk,Recovery_Capacity,-0.1579,Decreases Risk,Wellness_Ratio,-0.0979,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk
148,Affects_Academic_Performance,0.7849,Increases Risk,Wellness_Ratio,-0.144,Decreases Risk,Stress_Density,0.1132,Increases Risk,Recovery_Capacity,-0.0492,Decreases Risk,Age,0.0482,Increases Risk
149,Affects_Academic_Performance,0.8706,Increases Risk,Stress_Density,0.3658,Increases Risk,Wellness_Ratio,-0.1131,Decreases Risk,Recovery_Capacity,0.0786,Increases Risk,Usage_Age_Ratio,-0.0219,Decreases Risk
150,Affects_Academic_Performance,0.726,Increases Risk,Stress_Density,-0.2891,Decreases Risk,Wellness_Ratio,-0.1415,Decreases Risk,Psychosocial_Load,-0.1236,Decreases Risk,Age,0.0489,Increases Risk
151,Affects_Academic_Performance,0.7615,Increases Risk,Stress_Density,-0.1064,Decreases Risk,Age,0.0572,Increases Risk,Wellness_Ratio,-0.0431,Decreases Risk,Recovery_Capacity,0.0121,Increases Risk
152,Affects_Academic_Performance,-1.5571,Decreases Risk,Stress_Density,-0.234,Decreases Risk,Recovery_Capacity,-0.193,Decreases Risk,Wellness_Ratio,-0.1902,Decreases Risk,Psychosocial_Load,-0.0789,Decreases Risk
153,Affects_Academic_Performance,-1.4199,Decreases Risk,Stress_Density,0.0907,Increases Risk,Recovery_Capacity,0.0875,Increases Risk,Wellness_Ratio,0.0721,Increases Risk,Psychosocial_Load,0.0459,Increases Risk
154,Affects_Academic_Performance,0.7459,Increases Risk,Wellness_Ratio,-0.128,Decreases Risk,Stress_Density,-0.1236,Decreases Risk,Age,0.0181,Increases Risk,Usage_Age_Ratio,-0.0124,Decreases Risk
155,Affects_Academic_Performance,0.7345,Increases Risk,Stress_Density,-0.2469,Decreases Risk,Wellness_Ratio,-0.1372,Decreases Risk,Age,0.0569,Increases Risk,Recovery_Capacity,-0.017,Decreases Risk
156,Affects_Academic_Performance,0.925,Increases Risk,Stress_Density,0.3296,Increases Risk,Recovery_Capacity,0.1226,Increases Risk,Wellness_Ratio,0.0749,Increases Risk,Age,0.072,Increases Risk
157,Affects_Academic_Performance,0.8666,Increases Risk,Wellness_Ratio,0.1527,Increases Risk,Stress_Density,0.0755,Increases Risk,Recovery_Capacity,0.0719,Increases Risk,Psychosocial_Load,0.0534,Increases Risk
158,Affects_Academic_Performance,1.0502,Increases Risk,Stress_Density,0.7147,Increases Risk,Wellness_Ratio,0.3153,Increases Risk,Psychosocial_Load,0.1829,Increases Risk,Recovery_Capacity,0.1667,Increases Risk
159,Affects_Academic_Performance,0.7708,Increases Risk,Stress_Density,-0.1079,Decreases Risk,Recovery_Capacity,0.0493,Increases Risk,Wellness_Ratio,-0.0424,Decreases Risk,Age,0.0146,Increases Risk
160,Affects_Academic_Performance,-1.6535,Decreases Risk,Stress_Density,-0.4342,Decreases Risk,Psychosocial_Load,-0.2018,Decreases Risk,Wellness_Ratio,-0.1876,Decreases Risk,Recovery_Capacity,-0.1664,Decreases Risk
161,Affects_Academic_Performance,-1.3327,Decreases Risk,Stress_Density,0.0891,Increases Risk,Age,-0.0465,Decreases Risk,Recovery_Capacity,0.029,Increases Risk,Mental_Health_Score,0.0288,Increases Risk
162,Affects_Academic_Performance,0.8257,Increases Risk,Age,-0.1124,Decreases Risk,Stress_Density,0.1114,Increases Risk,Psychosocial_Load,0.0972,Increases Risk,Wellness_Ratio,-0.0684,Decreases Risk
163,Affects_Academic_Performance,0.8634,Increases Risk,Stress_Density,0.3858,Increases Risk,Wellness_Ratio,-0.1197,Decreases Risk,Most_Used_Platform_LINE,-0.0954,Decreases Risk,Recovery_Capacity,0.0609,Increases Risk
164,Affects_Academic_Performance,0.7334,Increases Risk,Stress_Density,-0.258,Decreases Risk,Wellness_Ratio,-0.1901,Decreases Risk,Recovery_Capacity,-0.0521,Decreases Risk,Psychosocial_Load,-0.0521,Decreases Risk
165,Affects_Academic_Performance,0.766,Increases Risk,Stress_Density,-0.1095,Decreases Risk,Wellness_Ratio,-0.0509,Decreases Risk,Recovery_Capacity,0.0304,Increases Risk,Sleep_Hours_Per_Night,0.017,Increases Risk
166,Affects_Academic_Performance,-1.3531,Decreases Risk,Stress_Density,-0.1235,Decreases Risk,Psychosocial_Load,-0.0466,Decreases Risk,Wellness_Ratio,-0.0395,Decreases Risk,Age,-0.0315,Decreases Risk
167,Affects_Academic_Performance,0.766,Increases Risk,Stress_Density,-0.1106,Decreases Risk,Wellness_Ratio,-0.051,Decreases Risk,Recovery_Capacity,0.0362,Increases Risk,Sleep_Hours_Per_Night,0.0117,Increases Risk
168,Affects_Academic_Performance,-1.4937,Decreases Risk,Stress_Density,-0.2384,Decreases Risk,Wellness_Ratio,-0.1567,Decreases Risk,Recovery_Capacity,-0.1554,Decreases Risk,Age,0.0671,Increases Risk
169,Affects_Academic_Performance,-1.3459,Decreases Risk,Stress_Density,-0.1354,Decreases Risk,Wellness_Ratio,-0.083,Decreases Risk,Psychosocial_Load,-0.0562,Decreases Risk,Age,0.0247,Increases Risk
170,Affects_Academic_Performance,-1.6726,Decreases Risk,Stress_Density,-0.4131,Decreases Risk,Psychosocial_Load,-0.1983,Decreases Risk,Recovery_Capacity,-0.1895,Decreases Risk,Wellness_Ratio,-0.1694,Decreases Risk
171,Affects_Academic_Performance,0.7504,Increases Risk,Wellness_Ratio,-0.1315,Decreases Risk,Stress_Density,-0.1213,Decreases Risk,Usage_Age_Ratio,-0.0101,Decreases Risk,Lifestyle_Balance,0.0086,Increases Risk
172,Affects_Academic_Performance,-1.3571,Decreases Risk,Stress_Density,-0.1227,Decreases Risk,Wellness_Ratio,-0.054,Decreases Risk,Psychosocial_Load,-0.0477,Decreases Risk,Age,-0.0341,Decreases Risk
173,Affects_Academic_Performance,-1.5341,Decreases Risk,Stress_Density,-0.2456,Decreases Risk,Wellness_Ratio,-0.1789,Decreases Risk,Recovery_Capacity,-0.1566,Decreases Risk,Psychosocial_Load,-0.0764,Decreases Risk
174,Affects_Academic_Performance,-1.4888,Decreases Risk,Stress_Density,-0.239,Decreases Risk,Recovery_Capacity,-0.151,Decreases Risk,Wellness_Ratio,-0.1359,Decreases Risk,Mental_Health_Score,-0.0329,Decreases Risk
175,Affects_Academic_Performance,0.7667,Increases Risk,Stress_Density,-0.1114,Decreases Risk,Wellness_Ratio,-0.0511,Decreases Risk,Sleep_Hours_Per_Night,0.0144,Increases Risk,Usage_Age_Ratio,0.0091,Increases Risk
176,Affects_Academic_Performance,0.8252,Increases Risk,Stress_Density,-0.223,Decreases Risk,Wellness_Ratio,0.2031,Increases Risk,Recovery_Capacity,0.1234,Increases Risk,Psychosocial_Load,-0.0601,Decreases Risk
177,Affects_Academic_Performance,0.7753,Increases Risk,Stress_Density,-0.1095,Decreases Risk,Age,0.0644,Increases Risk,Recovery_Capacity,0.0468,Increases Risk,Governorate_Fayoum,0.0327,Increases Risk
178,Affects_Academic_Performance,0.845,Increases Risk,Stress_Density,0.1009,Increases Risk,Wellness_Ratio,-0.0737,Decreases Risk,Recovery_Capacity,0.0151,Increases Risk,Sleep_Hours_Per_Night,0.0138,Increases Risk
179,Affects_Academic_Performance,-1.3339,Decreases Risk,Wellness_Ratio,-0.1046,Decreases Risk,Age,-0.0349,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk,Usage_Age_Ratio,-0.0283,Decreases Risk
180,Affects_Academic_Performance,-1.4936,Decreases Risk,Stress_Density,-0.3901,Decreases Risk,Wellness_Ratio,-0.0795,Decreases Risk,Psychosocial_Load,-0.0747,Decreases Risk,Age,0.0583,Increases Risk
181,Affects_Academic_Performance,0.7381,Increases Risk,Stress_Density,-0.3461,Decreases Risk,Wellness_Ratio,-0.1687,Decreases Risk,Psychosocial_Load,-0.1257,Decreases Risk,Age,-0.1166,Decreases Risk
182,Affects_Academic_Performance,0.7372,Increases Risk,Wellness_Ratio,-0.1519,Decreases Risk,Stress_Density,-0.1361,Decreases Risk,Psychosocial_Load,-0.0554,Decreases Risk,Age,-0.0455,Decreases Risk
183,Affects_Academic_Performance,0.7475,Increases Risk,Wellness_Ratio,-0.1358,Decreases Risk,Stress_Density,-0.1244,Decreases Risk,Age,-0.0498,Decreases Risk,Recovery_Capacity,-0.0223,Decreases Risk
184,Affects_Academic_Performance,0.7754,Increases Risk,Stress_Density,-0.1216,Decreases Risk,Recovery_Capacity,0.0643,Increases Risk,Wellness_Ratio,-0.0367,Decreases Risk,Lifestyle_Balance,0.0136,Increases Risk
185,Affects_Academic_Performance,-1.7012,Decreases Risk,Stress_Density,-0.4348,Decreases Risk,Wellness_Ratio,-0.2291,Decreases Risk,Psychosocial_Load,-0.1939,Decreases Risk,Recovery_Capacity,-0.1589,Decreases Risk
186,Affects_Academic_Performance,0.7327,Increases Risk,Wellness_Ratio,-0.1463,Decreases Risk,Stress_Density,-0.1335,Decreases Risk,Psychosocial_Load,-0.0568,Decreases Risk,Age,0.0158,Increases Risk
187,Affects_Academic_Performance,0.766,Increases Risk,Stress_Density,-0.1067,Decreases Risk,Wellness_Ratio,-0.0467,Decreases Risk,Recovery_Capacity,0.0353,Increases Risk,Governorate_Fayoum,0.029,Increases Risk
188,Affects_Academic_Performance,0.9282,Increases Risk,Stress_Density,0.3173,Increases Risk,Psychosocial_Load,0.0878,Increases Risk,Wellness_Ratio,0.0742,Increases Risk,Recovery_Capacity,0.0739,Increases Risk
189,Affects_Academic_Performance,-1.3266,Decreases Risk,Stress_Density,-0.1436,Decreases Risk,Wellness_Ratio,-0.0863,Decreases Risk,Age,0.0587,Increases Risk,Psychosocial_Load,-0.057,Decreases Risk
190,Affects_Academic_Performance,0.7298,Increases Risk,Wellness_Ratio,-0.1442,Decreases Risk,Stress_Density,-0.1307,Decreases Risk,Most_Used_Platform_LINE,-0.067,Decreases Risk,Psychosocial_Load,-0.0589,Decreases Risk
191,Affects_Academic_Performance,-1.5038,Decreases Risk,Stress_Density,-0.2333,Decreases Risk,Recovery_Capacity,-0.1741,Decreases Risk,Wellness_Ratio,-0.1573,Decreases Risk,Age,-0.0757,Decreases Risk
192,Affects_Academic_Performance,0.898,Increases Risk,Stress_Density,0.3523,Increases Risk,Recovery_Capacity,0.076,Increases Risk,Psychosocial_Load,0.072,Increases Risk,Wellness_Ratio,-0.0542,Decreases Risk
193,Affects_Academic_Performance,0.7855,Increases Risk,Wellness_Ratio,-0.1288,Decreases Risk,Stress_Density,0.1149,Increases Risk,Recovery_Capacity,-0.0392,Decreases Risk,Psychosocial_Load,0.0365,Increases Risk
194,Affects_Academic_Performance,0.8661,Increases Risk,Stress_Density,0.3866,Increases Risk,Wellness_Ratio,-0.1074,Decreases Risk,Recovery_Capacity,0.0705,Increases Risk,Governorate_Fayoum,0.0234,Increases Risk
195,Affects_Academic_Performance,0.7684,Increases Risk,Stress_Density,-0.1144,Decreases Risk,Age,0.0616,Increases Risk,Recovery_Capacity,0.0486,Increases Risk,Wellness_Ratio,-0.0403,Decreases Risk
196,Affects_Academic_Performance,1.0071,Increases Risk,Stress_Density,0.4625,Increases Risk,Wellness_Ratio,0.2898,Increases Risk,Recovery_Capacity,0.1751,Increases Risk,Psychosocial_Load,0.1689,Increases Risk
197,Affects_Academic_Performance,1.0421,Increases Risk,Stress_Density,0.7042,Increases Risk,Wellness_Ratio,0.3064,Increases Risk,Psychosocial_Load,0.258,Increases Risk,Recovery_Capacity,0.1581,Increases Risk
198,Affects_Academic_Performance,-1.4504,Decreases Risk,Stress_Density,-0.2399,Decreases Risk,Recovery_Capacity,-0.1646,Decreases Risk,Wellness_Ratio,-0.0781,Decreases Risk,Age,0.0523,Increases Risk
199,Affects_Academic_Performance,0.7357,Increases Risk,Stress_Density,-0.3486,Decreases Risk,Wellness_Ratio,-0.1448,Decreases Risk,Psychosocial_Load,-0.1183,Decreases Risk,Recovery_Capacity,-0.0382,Decreases Risk
200,Affects_Academic_Performance,0.7452,Increases Risk,Wellness_Ratio,-0.1314,Decreases Risk,Stress_Density,-0.1198,Decreases Risk,Age,0.0597,Increases Risk,Usage_Age_Ratio,-0.013,Decreases Risk
201,Affects_Academic_Performance,-1.7626,Decreases Risk,Stress_Density,-0.5314,Decreases Risk,Psychosocial_Load,-0.3579,Decreases Risk,Wellness_Ratio,-0.2172,Decreases Risk,Recovery_Capacity,-0.2075,Decreases Risk
202,Affects_Academic_Performance,0.8654,Increases Risk,Stress_Density,0.3711,Increases Risk,Wellness_Ratio,-0.1143,Decreases Risk,Recovery_Capacity,0.0852,Increases Risk,Age,0.0677,Increases Risk
203,Affects_Academic_Performance,0.7463,Increases Risk,Stress_Density,-0.2632,Decreases Risk,Recovery_Capacity,0.1058,Increases Risk,Psychosocial_Load,-0.1039,Decreases Risk,Wellness_Ratio,-0.0483,Decreases Risk
204,Affects_Academic_Performance,0.904,Increases Risk,Stress_Density,0.3529,Increases Risk,Psychosocial_Load,0.096,Increases Risk,Age,0.0638,Increases Risk,Recovery_Capacity,0.0579,Increases Risk
205,Affects_Academic_Performance,0.7262,Increases Risk,Stress_Density,-0.2764,Decreases Risk,Wellness_Ratio,-0.1137,Decreases Risk,Psychosocial_Load,-0.0984,Decreases Risk,Age,-0.0317,Decreases Risk
206,Affects_Academic_Performance,-1.3451,Decreases Risk,Stress_Density,-0.1271,Decreases Risk,Age,-0.1029,Decreases Risk,Psychosocial_Load,-0.0478,Decreases Risk,Wellness_Ratio,-0.0402,Decreases Risk
207,Affects_Academic_Performance,-1.672,Decreases Risk,Stress_Density,-0.4046,Decreases Risk,Psychosocial_Load,-0.1968,Decreases Risk,Recovery_Capacity,-0.1961,Decreases Risk,Wellness_Ratio,-0.1742,Decreases Risk
208,Affects_Academic_Performance,0.7381,Increases Risk,Stress_Density,-0.3736,Decreases Risk,Wellness_Ratio,-0.2354,Decreases Risk,Psychosocial_Load,-0.1275,Decreases Risk,Recovery_Capacity,-0.0977,Decreases Risk
209,Affects_Academic_Performance,0.7343,Increases Risk,Wellness_Ratio,-0.1488,Decreases Risk,Stress_Density,-0.1288,Decreases Risk,Psychosocial_Load,-0.0504,Decreases Risk,Recovery_Capacity,-0.0161,Decreases Risk
210,Affects_Academic_Performance,0.8248,Increases Risk,Stress_Density,0.1294,Increases Risk,Psychosocial_Load,0.105,Increases Risk,Wellness_Ratio,-0.0699,Decreases Risk,Age,0.0201,Increases Risk
211,Affects_Academic_Performance,0.7403,Increases Risk,Stress_Density,-0.2472,Decreases Risk,Wellness_Ratio,-0.1534,Decreases Risk,Recovery_Capacity,-0.0301,Decreases Risk,Psychosocial_Load,0.0105,Increases Risk
212,Affects_Academic_Performance,-1.4319,Decreases Risk,Stress_Density,-0.2432,Decreases Risk,Wellness_Ratio,-0.0795,Decreases Risk,Mental_Health_Score,-0.0428,Decreases Risk,Recovery_Capacity,-0.0374,Decreases Risk
213,Affects_Academic_Performance,-1.3042,Decreases Risk,Wellness_Ratio,-0.0828,Decreases Risk,Recovery_Capacity,0.0296,Increases Risk,Mental_Health_Score,0.0288,Increases Risk,Age,0.0199,Increases Risk
214,Affects_Academic_Performance,0.7408,Increases Risk,Wellness_Ratio,-0.1508,Decreases Risk,Stress_Density,-0.1267,Decreases Risk,Age,-0.1238,Decreases Risk,Recovery_Capacity,-0.0464,Decreases Risk
215,Affects_Academic_Performance,-1.6467,Decreases Risk,Stress_Density,-0.3996,Decreases Risk,Wellness_Ratio,-0.1687,Decreases Risk,Recovery_Capacity,-0.1616,Decreases Risk,Psychosocial_Load,-0.1528,Decreases Risk
216,Affects_Academic_Performance,0.7366,Increases Risk,Stress_Density,-0.2901,Decreases Risk,Psychosocial_Load,-0.1134,Decreases Risk,Wellness_Ratio,-0.1091,Decreases Risk,Recovery_Capacity,0.0468,Increases Risk
217,Affects_Academic_Performance,0.8495,Increases Risk,Wellness_Ratio,0.1486,Increases Risk,Recovery_Capacity,0.1277,Increases Risk,Age,0.0723,Increases Risk,Lifestyle_Balance,0.0122,Increases Risk
218,Affects_Academic_Performance,-1.3388,Decreases Risk,Stress_Density,-0.14,Decreases Risk,Wellness_Ratio,-0.1009,Decreases Risk,Age,0.0565,Increases Risk,Psychosocial_Load,-0.0559,Decreases Risk
